threshold,valid_accuracy,valid_precision,valid_recall,valid_specificity,valid_f1,valid_gmean,tn,fp,fn,tp
0.13157225007165269,0.25892857142857145,0.14542020774315392,0.9506172839506173,0.1542056074766355,0.25225225225225223,0.38287140889519844,165,905,8,154
0.88,0.8741883116883117,0.5853658536585366,0.14814814814814814,0.9841121495327103,0.23645320197044334,0.3818303190205886,1053,17,138,24
0.87,0.8733766233766234,0.5714285714285714,0.14814814814814814,0.983177570093458,0.23529411764705882,0.381648970010587,1052,18,138,24
0.89,0.8733766233766234,0.575,0.1419753086419753,0.9841121495327103,0.22772277227722773,0.3737908856141684,1053,17,139,23
0.13,0.25243506493506496,0.14432989690721648,0.9506172839506173,0.14672897196261683,0.25061025223759154,0.3734743589645333,157,913,8,154
0.12906919277581286,0.2508116883116883,0.14472455648926238,0.9567901234567902,0.14392523364485982,0.25141930251419303,0.3710879168978866,154,916,7,155
0.8998060551178167,0.872564935064935,0.5675675675675675,0.12962962962962962,0.9850467289719627,0.21105527638190955,0.35733911435009974,1054,16,141,21
0.9,0.872564935064935,0.5675675675675675,0.12962962962962962,0.9850467289719627,0.21105527638190955,0.35733911435009974,1054,16,141,21
0.91,0.872564935064935,0.5675675675675675,0.12962962962962962,0.9850467289719627,0.21105527638190955,0.35733911435009974,1054,16,141,21
0.12160028600297662,0.24025974025974026,0.1429889298892989,0.9567901234567902,0.13177570093457944,0.24879614767255218,0.35507983491857337,141,929,7,155
0.12,0.23782467532467533,0.14259429622815087,0.9567901234567902,0.12897196261682242,0.24819855884707767,0.3512820804348181,138,932,7,155
0.1142167107344132,0.2305194805194805,0.14142335766423358,0.9567901234567902,0.1205607476635514,0.246422893481717,0.33963411583798864,129,941,7,155
0.92,0.8717532467532467,0.5625,0.1111111111111111,0.9869158878504672,0.18556701030927836,0.33114546784196536,1056,14,144,18
0.11079343260642469,0.22077922077922077,0.13989169675090252,0.9567901234567902,0.10934579439252337,0.2440944881889764,0.32345165962830247,117,953,7,155
0.11,0.21996753246753248,0.13976555455365194,0.9567901234567902,0.10841121495327102,0.24390243902439024,0.3220664213159155,116,954,7,155
0.10296357690581621,0.21022727272727273,0.13826940231935772,0.9567901234567902,0.09719626168224299,0.24162120031176929,0.3049531492122876,104,966,7,155
0.93,0.8709415584415584,0.5555555555555556,0.09259259259259259,0.9887850467289719,0.15873015873015872,0.3025791978861457,1058,12,147,15
0.09999999999999999,0.2069805194805195,0.13777777777777778,0.9567901234567902,0.09345794392523364,0.24087024087024086,0.29903116510865896,100,970,7,155
0.09490890724605454,0.200487012987013,0.13680494263018536,0.9567901234567902,0.08598130841121496,0.23938223938223938,0.2868206176162075,92,978,7,155
0.931564675129635,0.8693181818181818,0.52,0.08024691358024691,0.9887850467289719,0.13903743315508021,0.28168590343554684,1058,12,149,13
0.09,0.1939935064935065,0.13648293963254593,0.9629629629629629,0.07757009345794393,0.23908045977011494,0.27330775150656744,83,987,6,156
0.9400000000000001,0.8709415584415584,0.5714285714285714,0.07407407407407407,0.991588785046729,0.13114754098360656,0.2710184885106042,1061,9,150,12
0.08898415342882156,0.19237012987012986,0.13624454148471615,0.9629629629629629,0.07570093457943926,0.23871461361897475,0.269994807842081,81,989,6,156
0.08125685369989658,0.18344155844155843,0.13557858376511225,0.9691358024691358,0.06448598130841121,0.23787878787878788,0.24999134633690182,69,1001,5,157
0.9500000000000001,0.8717532467532467,0.625,0.06172839506172839,0.994392523364486,0.11235955056179775,0.24775442383269763,1064,6,152,10
0.08,0.1810064935064935,0.13522825150732126,0.9691358024691358,0.0616822429906542,0.23733938019652306,0.24449636001144043,66,1004,5,157
0.07094108857942218,0.17694805194805194,0.1358974358974359,0.9814814814814815,0.05514018691588785,0.23873873873873874,0.23263506258380617,59,1011,3,159
0.06999999999999999,0.17532467532467533,0.1356655290102389,0.9814814814814815,0.05327102803738318,0.2383808095952024,0.22865810179867316,57,1013,3,159
0.9600000000000001,0.8709415584415584,0.6153846153846154,0.04938271604938271,0.9953271028037384,0.09142857142857143,0.2217024034466288,1065,5,154,8
0.961878127719279,0.8709415584415584,0.6153846153846154,0.04938271604938271,0.9953271028037384,0.09142857142857143,0.2217024034466288,1065,5,154,8
0.97,0.872564935064935,0.7777777777777778,0.043209876543209874,0.9981308411214953,0.08187134502923976,0.2076754930626867,1068,2,155,7
0.06361455972936975,0.1672077922077922,0.13451776649746192,0.9814814814814815,0.04392523364485981,0.23660714285714285,0.20763382044401443,47,1023,3,159
0.060000000000000005,0.16396103896103897,0.13406408094435077,0.9814814814814815,0.04018691588785047,0.23590504451038577,0.19860189762884736,43,1027,3,159
0.05,0.15665584415584416,0.13305439330543933,0.9814814814814815,0.03177570093457944,0.23434045689019897,0.17659915636373671,34,1036,3,159
0.05066606561415287,0.15665584415584416,0.13305439330543933,0.9814814814814815,0.03177570093457944,0.23434045689019897,0.17659915636373671,34,1036,3,159
0.98,0.8717532467532467,0.8333333333333334,0.030864197530864196,0.9990654205607477,0.05952380952380952,0.1755999786060432,1069,1,157,5
0.99,0.8717532467532467,0.8333333333333334,0.030864197530864196,0.9990654205607477,0.05952380952380952,0.1755999786060432,1069,1,157,5
0.04235430369655081,0.15178571428571427,0.13421706710853357,1.0,0.02336448598130841,0.2366691015339664,0.15285446012893575,25,1045,0,162
0.04,0.15016233766233766,0.13399503722084366,1.0,0.02149532710280374,0.2363238512035011,0.14661284767305946,23,1047,0,162
0.03,0.1444805194805195,0.13322368421052633,1.0,0.014953271028037384,0.2351233671988389,0.12228356810314861,16,1054,0,162
0.02702571673187859,0.14204545454545456,0.13289581624282198,1.0,0.012149532710280374,0.2346125995655322,0.11022491873564877,13,1057,0,162
0.02,0.13717532467532467,0.13224489795918368,1.0,0.0065420560747663555,0.2335976928622927,0.0808829776576404,7,1063,0,162
0.01,0.13555194805194806,0.13202933985330073,1.0,0.004672897196261682,0.23326133909287258,0.06835859270246632,5,1065,0,162
