stage,C,l1_ratio,best_cutoff,valid_accuracy,valid_precision,valid_recall,valid_specificity,valid_f1,valid_gmean,valid_log_loss,valid_roc_auc,valid_pr_auc,tn,fp,fn,tp
refine,0.06072021956909886,0.567,0.38900088647160586,0.6988636363636364,0.24324324324324326,0.6111111111111112,0.7121495327102804,0.34797891036906853,0.6596987890028585,0.5138910220926315,0.712564901349948,0.3270588217604842,762.0,308.0,63.0,99.0
coarse,0.1,1.0,0.38659738943967054,0.6988636363636364,0.24324324324324326,0.6111111111111112,0.7121495327102804,0.34797891036906853,0.6596987890028585,0.5159533263705985,0.7029191184954425,0.33885923093575604,762.0,308.0,63.0,99.0
refine,0.053088444423098846,0.517,0.388820118287688,0.6988636363636364,0.24324324324324326,0.6111111111111112,0.7121495327102804,0.34797891036906853,0.6596987890028585,0.5162546749301872,0.7121495327102804,0.3263387579895762,762.0,308.0,63.0,99.0
refine,0.7792317984341941,0.5,0.35000000000000003,0.6501623376623377,0.22381930184804927,0.6728395061728395,0.6467289719626168,0.3359013867488444,0.6596550629859482,0.5067494652206912,0.7139840775354795,0.3379474633145267,692.0,378.0,53.0,109.0
refine,0.7792317984341941,0.767,0.35000000000000003,0.6501623376623377,0.22381930184804927,0.6728395061728395,0.6467289719626168,0.3359013867488444,0.6596550629859482,0.5102253132620795,0.7131014191761855,0.3401571342113928,692.0,378.0,53.0,109.0
refine,0.2033917501372292,0.517,0.38,0.6826298701298701,0.23556581986143188,0.6296296296296297,0.6906542056074766,0.34285714285714286,0.659436389410519,0.5055931022532812,0.7194184839044653,0.3335590575067065,739.0,331.0,60.0,102.0
refine,0.26607250597988097,0.883,0.4,0.7150974025974026,0.25196850393700787,0.5925925925925926,0.7336448598130841,0.35359116022099446,0.6593576491699058,0.5117980184327698,0.7158013153340256,0.33804031847141364,785.0,285.0,66.0,96.0
coarse,0.1778279410038923,0.25,0.4130083776305909,0.7459415584415584,0.2732732732732733,0.5617283950617284,0.7738317757009345,0.36767676767676766,0.659305150451787,0.5051631881158253,0.7210222683742933,0.32826702418964665,828.0,242.0,71.0,91.0
coarse,0.1778279410038923,0.15,0.41000000000000003,0.739448051948052,0.26822157434402333,0.5679012345679012,0.7654205607476635,0.36435643564356435,0.6593051504517868,0.5049610072468472,0.7219856928579671,0.3285135322970716,819.0,251.0,70.0,92.0
refine,0.11885022274370184,0.767,0.38,0.6875,0.2376470588235294,0.6234567901234568,0.697196261682243,0.3441226575809199,0.659296400259007,0.5080976630307329,0.7147686627437406,0.336181205854779,746.0,324.0,61.0,101.0
coarse,0.31622776601683794,0.8,0.38,0.6875,0.2376470588235294,0.6234567901234568,0.697196261682243,0.3441226575809199,0.659296400259007,0.5094261088512854,0.7173589477327795,0.3406731352593554,746.0,324.0,61.0,101.0
coarse,0.005623413251903491,0.0,0.3809610299833592,0.625,0.2169811320754717,0.7098765432098766,0.6121495327102804,0.33236994219653176,0.6592045162223292,0.5389614409085086,0.715259028498904,0.3018111170549017,655.0,415.0,47.0,115.0
refine,0.7792317984341941,0.783,0.35000000000000003,0.6493506493506493,0.22336065573770492,0.6728395061728395,0.6457943925233645,0.3353846153846154,0.6591782612879534,0.5104902455834481,0.7130033460251529,0.3400221480199597,691.0,379.0,53.0,109.0
refine,0.6812920690579612,0.85,0.35000000000000003,0.6493506493506493,0.22336065573770492,0.6728395061728395,0.6457943925233645,0.3353846153846154,0.6591782612879534,0.5112004091511786,0.7137360101534557,0.34068037261539336,691.0,379.0,53.0,109.0
refine,0.4553374104426249,0.833,0.38,0.6923701298701299,0.23980815347721823,0.6172839506172839,0.7037383177570093,0.3454231433506045,0.6590951137626558,0.5099530063823615,0.7161647628937348,0.34176504072524877,753.0,317.0,62.0,100.0
refine,0.3480700588428411,0.633,0.35715639619807416,0.6534090909090909,0.22453222453222454,0.6666666666666666,0.6514018691588785,0.3359253499222395,0.6589900703141025,0.5062766785483809,0.7177339333102573,0.33840896578054486,697.0,373.0,54.0,108.0
coarse,1.0,0.35,0.3526214514975329,0.6534090909090909,0.22453222453222454,0.6666666666666666,0.6514018691588785,0.3359253499222395,0.6589900703141025,0.5065015714721056,0.7132341063805239,0.3390064579077222,697.0,373.0,54.0,108.0
coarse,1.0,0.4,0.3527967002423812,0.6534090909090909,0.22453222453222454,0.6666666666666666,0.6514018691588785,0.3359253499222395,0.6589900703141025,0.5069221295081668,0.7129687319718473,0.33898438201696396,697.0,373.0,54.0,108.0
refine,0.6812920690579612,0.733,0.35305291623074975,0.6534090909090909,0.22453222453222454,0.6666666666666666,0.6514018691588785,0.3359253499222395,0.6589900703141025,0.5092112517838016,0.7141859928464289,0.3398666989271404,697.0,373.0,54.0,108.0
refine,0.6812920690579612,0.75,0.3535790458754871,0.6534090909090909,0.22453222453222454,0.6666666666666666,0.6514018691588785,0.3359253499222395,0.6589900703141025,0.509474172013389,0.7140129225799008,0.339818803841156,697.0,373.0,54.0,108.0
refine,0.6812920690579612,0.767,0.35362303733146133,0.6534090909090909,0.22453222453222454,0.6666666666666666,0.6514018691588785,0.3359253499222395,0.6589900703141025,0.5097515507437462,0.7140302296065535,0.33995922145300955,697.0,373.0,54.0,108.0
refine,0.6812920690579612,0.783,0.3536537253238152,0.6534090909090909,0.22453222453222454,0.6666666666666666,0.6514018691588785,0.3359253499222395,0.6589900703141025,0.5100133419640135,0.7139898465443636,0.340089755303147,697.0,373.0,54.0,108.0
coarse,1.0,0.7,0.3510414504666486,0.6534090909090909,0.22453222453222454,0.6666666666666666,0.6514018691588785,0.3359253499222395,0.6589900703141025,0.5101387826740068,0.7124206761278411,0.34029576411714635,697.0,373.0,54.0,108.0
refine,0.6812920690579612,0.8,0.35342434249451216,0.6534090909090909,0.22453222453222454,0.6666666666666666,0.6514018691588785,0.3359253499222395,0.6589900703141025,0.5102986519550577,0.7139436944732894,0.3401838465553391,697.0,373.0,54.0,108.0
refine,0.8912509381337455,0.75,0.35133499538766155,0.6534090909090909,0.22453222453222454,0.6666666666666666,0.6514018691588785,0.3359253499222395,0.6589900703141025,0.5104118072395656,0.7125533633321796,0.3403091578140809,697.0,373.0,54.0,108.0
refine,0.6812920690579612,0.817,0.3533244664205111,0.6534090909090909,0.22453222453222454,0.6666666666666666,0.6514018691588785,0.3359253499222395,0.6589900703141025,0.5105944113442087,0.7138802353755626,0.34017025159870173,697.0,373.0,54.0,108.0
refine,0.8912509381337455,0.767,0.35179302785296845,0.6534090909090909,0.22453222453222454,0.6666666666666666,0.6514018691588785,0.3359253499222395,0.6589900703141025,0.5106689277879651,0.7125706703588324,0.340388577361654,697.0,373.0,54.0,108.0
refine,0.7792317984341941,0.8,0.3538135428873338,0.6534090909090909,0.22453222453222454,0.6666666666666666,0.6514018691588785,0.3359253499222395,0.6589900703141025,0.5107670187118201,0.7130033460251529,0.3403351427914677,697.0,373.0,54.0,108.0
refine,0.6812920690579612,0.833,0.3535220589798784,0.6534090909090909,0.22453222453222454,0.6666666666666666,0.6514018691588785,0.3359253499222395,0.6589900703141025,0.5108827979482988,0.7137648551978769,0.3404830158513269,697.0,373.0,54.0,108.0
refine,0.8912509381337455,0.783,0.3521061349143027,0.6534090909090909,0.22453222453222454,0.6666666666666666,0.6514018691588785,0.3359253499222395,0.6589900703141025,0.5109187626528299,0.712541825314411,0.34047754600470725,697.0,373.0,54.0,108.0
refine,0.7792317984341941,0.817,0.3531175680840835,0.6534090909090909,0.22453222453222454,0.6666666666666666,0.6514018691588785,0.3359253499222395,0.6589900703141025,0.5110528544012789,0.7131071881850698,0.3405327328419834,697.0,373.0,54.0,108.0
refine,0.8912509381337455,0.8,0.3515373238810881,0.6534090909090909,0.22453222453222454,0.6666666666666666,0.6514018691588785,0.3359253499222395,0.6589900703141025,0.5111908165022069,0.7124610591900312,0.34060004210627726,697.0,373.0,54.0,108.0
refine,0.7792317984341941,0.833,0.35359682865663555,0.6534090909090909,0.22453222453222454,0.6666666666666666,0.6514018691588785,0.3359253499222395,0.6589900703141025,0.5113389257807495,0.7131071881850697,0.34076917977650073,697.0,373.0,54.0,108.0
refine,0.6812920690579612,0.867,0.3548160118070777,0.6534090909090909,0.22453222453222454,0.6666666666666666,0.6514018691588785,0.3359253499222395,0.6589900703141025,0.5115301696565173,0.7136437060113073,0.3407828587992787,697.0,373.0,54.0,108.0
refine,0.7792317984341941,0.85,0.3542127203119236,0.6534090909090909,0.22453222453222454,0.6666666666666666,0.6514018691588785,0.3359253499222395,0.6589900703141025,0.5116445662673106,0.7130264220606899,0.3407668353814881,697.0,373.0,54.0,108.0
refine,0.6812920690579612,0.883,0.35421230346740784,0.6534090909090909,0.22453222453222454,0.6666666666666666,0.6514018691588785,0.3359253499222395,0.6589900703141025,0.5118602589349682,0.7134590977270104,0.34068947236559377,697.0,373.0,54.0,108.0
refine,0.7792317984341941,0.867,0.3535338950005732,0.6534090909090909,0.22453222453222454,0.6666666666666666,0.6514018691588785,0.3359253499222395,0.6589900703141025,0.5119589569618633,0.7129456559363102,0.34088360414378355,697.0,373.0,54.0,108.0
refine,0.6812920690579612,0.9,0.3537396367106989,0.6534090909090909,0.22453222453222454,0.6666666666666666,0.6514018691588785,0.3359253499222395,0.6589900703141025,0.5122158905693691,0.7133898696203992,0.3407230520029749,697.0,373.0,54.0,108.0
refine,0.7792317984341941,0.883,0.35248993154836594,0.6534090909090909,0.22453222453222454,0.6666666666666666,0.6514018691588785,0.3359253499222395,0.6589900703141025,0.5122607841892367,0.7128533517941616,0.34084545736402494,697.0,373.0,54.0,108.0
refine,0.7792317984341941,0.9,0.35193488009083274,0.6534090909090909,0.22453222453222454,0.6666666666666666,0.6514018691588785,0.3359253499222395,0.6589900703141025,0.5125931159250616,0.7128937348563518,0.3410417283733674,697.0,373.0,54.0,108.0
coarse,0.01,0.0,0.38212524708055073,0.6534090909090909,0.22453222453222454,0.6666666666666666,0.6514018691588785,0.3359253499222395,0.6589900703141025,0.5352879858667102,0.7167935848621206,0.3037407217181835,697.0,373.0,54.0,108.0
refine,0.3480700588428411,0.833,0.39530703668034,0.7142857142857143,0.2513089005235602,0.5925925925925926,0.7327102803738318,0.35294117647058826,0.6589375423103273,0.5100364420422837,0.7171051113418714,0.3407711550003914,784.0,286.0,66.0,96.0
refine,0.30432198871077215,0.85,0.3965590212612562,0.7142857142857143,0.2513089005235602,0.5925925925925926,0.7327102803738318,0.35294117647058826,0.6589375423103273,0.5107043782911571,0.7168916580131534,0.3405254979857114,784.0,286.0,66.0,96.0
refine,0.2326305067153626,0.85,0.39791752825221616,0.7142857142857143,0.2513089005235602,0.5925925925925926,0.7327102803738318,0.35294117647058826,0.6589375423103273,0.510960775255531,0.7158474674050999,0.33722271605587073,784.0,286.0,66.0,96.0
refine,0.30432198871077215,0.867,0.3967821434834789,0.7142857142857143,0.2513089005235602,0.5925925925925926,0.7327102803738318,0.35294117647058826,0.6589375423103273,0.511181126713178,0.7166666666666667,0.34092680333885383,784.0,286.0,66.0,96.0
refine,0.30432198871077215,0.883,0.3975073386755682,0.7142857142857143,0.2513089005235602,0.5925925925925926,0.7327102803738318,0.35294117647058826,0.6589375423103273,0.5116672193950077,0.7166378216222453,0.3410159886424286,784.0,286.0,66.0,96.0
refine,0.06944910713781212,0.633,0.3945985864285379,0.7142857142857143,0.2513089005235602,0.5925925925925926,0.7327102803738318,0.35294117647058826,0.6589375423103273,0.511759680663613,0.7123110649590401,0.32887631619789204,784.0,286.0,66.0,96.0
refine,0.06072021956909886,0.583,0.3958592221806068,0.7142857142857143,0.2513089005235602,0.5925925925925926,0.7327102803738318,0.35294117647058826,0.6589375423103273,0.5138781401492266,0.7119245413637938,0.32699974501704754,784.0,286.0,66.0,96.0
refine,0.06072021956909886,0.65,0.3950060674039283,0.7142857142857143,0.2513089005235602,0.5925925925925926,0.7327102803738318,0.35294117647058826,0.6589375423103273,0.5139087721606052,0.7082092996423214,0.32849593936936167,784.0,286.0,66.0,96.0
refine,0.06072021956909886,0.55,0.39476637689038885,0.7142857142857143,0.2513089005235602,0.5925925925925926,0.7327102803738318,0.35294117647058826,0.6589375423103273,0.5139111610204917,0.7132225683627552,0.32676703454248596,784.0,286.0,66.0,96.0
coarse,0.05623413251903491,0.6,0.3959704453975674,0.7142857142857143,0.2513089005235602,0.5925925925925926,0.7327102803738318,0.35294117647058826,0.6589375423103273,0.5152414211679852,0.7091842621437636,0.3269131033779766,784.0,286.0,66.0,96.0
refine,0.053088444423098846,0.617,0.39546729556621646,0.7142857142857143,0.2513089005235602,0.5925925925925926,0.7327102803738318,0.35294117647058826,0.6589375423103273,0.5162933478952986,0.7066632052613361,0.32661423028509706,784.0,286.0,66.0,96.0
refine,0.053088444423098846,0.6,0.3953265501077231,0.7142857142857143,0.2513089005235602,0.5925925925925926,0.7327102803738318,0.35294117647058826,0.6589375423103273,0.5162984525907796,0.707903542171455,0.3266709687007132,784.0,286.0,66.0,96.0
coarse,0.01778279410038923,0.1,0.3890872855796322,0.7142857142857143,0.2513089005235602,0.5925925925925926,0.7327102803738318,0.35294117647058826,0.6589375423103273,0.53149310373386,0.7176185531325718,0.3143731273506986,784.0,286.0,66.0,96.0
coarse,0.1778279410038923,0.9,0.38,0.6866883116883117,0.23708920187793428,0.6234567901234568,0.6962616822429907,0.3435374149659864,0.6588543644062572,0.5124507632685429,0.712709126572055,0.33543488213247136,745.0,325.0,61.0,101.0
refine,0.1778279410038923,0.9,0.38,0.6866883116883117,0.23708920187793428,0.6234567901234568,0.6962616822429907,0.3435374149659864,0.6588543644062572,0.5124507632685429,0.712709126572055,0.33543488213247136,745.0,325.0,61.0,101.0
refine,0.5207948328595462,0.717,0.35000000000000003,0.6444805194805194,0.2217741935483871,0.6790123456790124,0.6392523364485981,0.3343465045592705,0.6588324737387736,0.5080937276405743,0.7157147802007615,0.3402229709459198,684.0,386.0,52.0,110.0
refine,0.4553374104426249,0.883,0.37,0.6712662337662337,0.23059866962305986,0.6419753086419753,0.6757009345794392,0.33931484502446985,0.6586222863115905,0.5111165796477602,0.7158936194761739,0.34207752211967896,723.0,347.0,58.0,104.0
refine,0.3480700588428411,0.9,0.37,0.6712662337662337,0.23059866962305986,0.6419753086419753,0.6757009345794392,0.33931484502446985,0.6586222863115905,0.5119548642368076,0.7166782046844353,0.3414953044455771,723.0,347.0,58.0,104.0
refine,0.09085175756516868,0.9,0.38,0.6810064935064936,0.23448275862068965,0.6296296296296297,0.688785046728972,0.3417085427135678,0.6585434487309018,0.511447164917075,0.7046844352140302,0.3356343920763205,737.0,333.0,60.0,102.0
coarse,0.1778279410038923,0.2,0.4103821631806219,0.7378246753246753,0.26666666666666666,0.5679012345679012,0.7635514018691589,0.3629191321499014,0.6584996459965237,0.50505791523459,0.7216222452982577,0.32824681446678405,817.0,253.0,70.0,92.0
coarse,0.1778279410038923,0.35,0.40925555256178675,0.7378246753246753,0.26666666666666666,0.5679012345679012,0.7635514018691589,0.3629191321499014,0.6584996459965237,0.5053483923477405,0.7202549901926849,0.3289318213572394,817.0,253.0,70.0,92.0
coarse,0.5623413251903491,0.15,0.35000000000000003,0.6396103896103896,0.22023809523809523,0.6851851851851852,0.6327102803738318,0.3333333333333333,0.6584251746603516,0.5028109459865987,0.7158820814584055,0.33618885412648203,677.0,393.0,51.0,111.0
refine,0.39810717055349715,0.583,0.3438551146261513,0.6314935064935064,0.21814671814671815,0.6975308641975309,0.6214953271028038,0.3323529411764706,0.6584164127729091,0.5057267802906901,0.7171685704395985,0.338362268338125,665.0,405.0,49.0,113.0
refine,0.39810717055349715,0.617,0.3437916758978772,0.6314935064935064,0.21814671814671815,0.6975308641975309,0.6214953271028038,0.3323529411764706,0.6584164127729091,0.506148911103267,0.7171108803507558,0.33873626718196737,665.0,405.0,49.0,113.0
refine,0.39810717055349715,0.633,0.3437714081515453,0.6314935064935064,0.21814671814671815,0.6975308641975309,0.6214953271028038,0.3323529411764706,0.6584164127729091,0.5063601374275869,0.7169955001730702,0.3389314819984132,665.0,405.0,49.0,113.0
refine,0.39810717055349715,0.65,0.34375242441613163,0.6314935064935064,0.21814671814671815,0.6975308641975309,0.6214953271028038,0.3323529411764706,0.6584164127729091,0.5065894930261745,0.7168974270220376,0.33884006964329194,665.0,405.0,49.0,113.0
refine,0.07943282347242817,0.7,0.36429785087971905,0.6314935064935064,0.21814671814671815,0.6975308641975309,0.6214953271028038,0.3323529411764706,0.6584164127729091,0.5101132021082532,0.7117226260528441,0.3310737665790636,665.0,405.0,49.0,113.0
coarse,0.01778279410038923,0.0,0.37842860377023585,0.6314935064935064,0.21814671814671815,0.6975308641975309,0.6214953271028038,0.3323529411764706,0.6584164127729091,0.5301667105883366,0.7194588669666551,0.30755537387785786,665.0,405.0,49.0,113.0
refine,0.1778279410038923,0.883,0.38,0.6858766233766234,0.23653395784543327,0.6234567901234568,0.6953271028037383,0.34295415959252973,0.658412031785463,0.5118462773780407,0.7132687204338295,0.3355593137889108,744.0,326.0,61.0,101.0
refine,0.4553374104426249,0.9,0.36000000000000004,0.6566558441558441,0.22526315789473683,0.6604938271604939,0.6560747663551402,0.3359497645211931,0.6582805886043833,0.511556275744474,0.7156974731741087,0.3419990322529993,702.0,368.0,55.0,107.0
coarse,0.31622776601683794,0.35,0.3784288478956767,0.6907467532467533,0.2386634844868735,0.6172839506172839,0.7018691588785047,0.3442340791738382,0.6582192394703709,0.5037234473674335,0.7182069920387677,0.3339871207865105,751.0,319.0,62.0,100.0
